% Model:              brazing.mph
% Version:            COMSOL 5.3.0.223
% Date:               Oct 24 2018, 04:38
% Dimension:          1
% Nodes:              225
% Expressions:        1
% Description:        Line graph
% x                       Height
0                         716.7521254061436
2.3022181212578358E-4     716.5933284587518
4.5999325066962656E-4     716.4051123790218
6.894940081029028E-4      716.1874771669538
9.189044129547812E-4      715.9404228225478
0.001148405006736289      715.6639493458039
0.0013781761183620641     715.3580567367216
0.001608397441069865      715.0227449953014
0.001839314118928521      714.2726390293698
0.0020697760201574002     713.5242254516235
0.002299964597801726      712.777504262063
0.0025300619515304015     712.0324754606877
0.0027602503975112853     711.2891390474985
0.0029907120357255193     710.5474950224944
0.003221628319839081      709.8075433856762
0.0034518885683530987     708.8444858569493
0.0036816980188178403     707.8697862296555
0.003911236592567028      706.8834445037947
0.004140684848157368      705.8854606793673
0.004370223557282477      704.8758347563733
0.004600033278179856      703.8545667348121
0.004830293931548535      702.8216566146843
0.005060048526376791      701.603087904296
0.005289355629682316      700.3955849781179
0.005518393850920054      699.1991478361498
0.005747342428834         698.0137764783917
0.00597638081262499       696.8394709048441
0.006205688240655705      695.6762311155062
0.006435443321622868      694.5240571103786
0.006665339619110656      693.2937291134641
0.006894787442849326      692.0837849130202
0.007123965728649401      690.8942245090469
0.007353054043912613      689.7250479015444
0.007582232167524012      688.5762550905129
0.007811679667266285      687.4478460759517
0.008041575479707366      686.3398208578614
0.008271887219609135      685.2288186769119
0.008501747728772392      684.1555908351502
0.008731337046705121      683.1201373325761
0.008960835851156599      682.1224581691896
0.009190425033567954      681.1625533449911
0.009420285272008154      680.2404228599802
0.009650596606620833      679.356066714157
0.009881512912836019      678.5041462949423
0.010111974573021956      677.7053592542852
0.010342163040896366      676.9597055921862
0.010572260416492441      676.2671853086451
0.010802449016030204      675.6277984036623
0.011032910939230619      675.0415448772368
0.011263827639190652      674.5084247293696
0.011494048967061755      674.0026722090277
0.011723820083820682      673.5786021027681
0.011953320682717213      673.2362144105908
0.012182731092678062      672.9755091324961
0.012412231855226382      672.7964862684839
0.012642003298903411      672.699145818554
0.012872225116192546      672.6834877827067
0.013102446994778118      672.5096104679122
0.013332218499393473      672.4402590668698
0.01356171932266464       672.4754335795791
0.013791129793276359      672.6151340060405
0.01402063045289555       672.8593603462542
0.014250401630592404      673.2081126002196
0.014480623019759359      673.6613907679372
0.014711539835704642      673.9346412584279
0.014942001874208778      674.2968052104482
0.015172190588640395      674.747882623998
0.01540228807899374       675.2878734990774
0.015632476661762654      675.9167778356867
0.015862938437253588      676.6345956338254
0.01609385485945594       677.4413268934937
0.016324115336228646      678.1604005247539
0.016553925013622208      678.9217434134596
0.016783463813500554      679.7253555596105
0.017012912294953733      680.571236963207
0.01724245123020976       681.459387624249
0.01747226117803945       682.3898075427361
0.017702522059672054      683.3624967186688
0.017932276794613372      684.3430835474073
0.018161584037218948      685.3506919845885
0.018390622397267263      686.3853220302121
0.018619571113827754      687.4469736842784
0.018848609636427344      688.5356469467877
0.019077917203754128      689.651341817739
0.019307672424828403      690.7940582971332
0.019537568573699274      691.8457455409665
0.01976701624968263       692.9121232387761
0.019996194388245302      693.993191390562
0.020225282556443316      695.0889499963245
0.020454460532815345      696.1993990560636
0.02068390788479834       697.3245385697788
0.020913803548616574      698.4643685374707
0.02114411498977932       699.3937255339941
0.021373975201947604      700.334350487894
0.02160356422393484       701.2862433991701
0.02183306273279162       702.2494042678226
0.02206265161925901       703.2238330938519
0.02229251156070728       704.2095298772571
0.02252282259658549       705.206494618039
0.022753738766914562      705.874075521078
0.022984200292012823      706.5403355456217
0.023214388625279938      707.2052746916702
0.023444485866429166      707.868892959223
0.023674674331359946      708.5311903482808
0.023905136119473275      709.1921668588428
0.024136052683548088      709.8518224909097
0.024366274021741702      710.1056849741325
0.024596045148762867      710.3589172535549
0.024825545757885373      710.6115193291769
0.02505495617806012       710.8634912009984
0.02528445695083446       711.11483286902
0.025514228404773787      711.3655443332408
0.025744450232385536      711.6156255936614
0.025974672267095825      711.4840299905007
0.026204443926923768      711.3307850609261
0.02643394490485871       711.1558908049378
0.02666335552995085       710.9593472225354
0.026892856344233315      710.7411543137194
0.02712262767714175       710.501312078489
0.02735284922243193       710.2398205168452
0.027583766528201624      709.55383784101
0.027814229053652367      708.8586084967302
0.028044418253299775      708.1541324840048
0.02827451622829193       707.4404098028344
0.028504705296278778      706.7174404532193
0.028735167558720572      705.9852244351584
0.028966084470753738      705.2437617486528
0.029196345605491433      704.3254729352017
0.02942615593701711       703.3736464476747
0.02965569538872289       702.388282286072
0.029885144521236064      701.3693804503935
0.030114684108324883      700.3169409406393
0.030344494710297387      699.230963756809
0.030574756249911007      698.1114488989032
0.030804511377321087      696.8998217478105
0.031033819010118435      695.6782102107856
0.031262857758987544      694.4466142878282
0.03149180686390927       693.2050339789381
0.031720845775323685      691.9534692841161
0.031950153732830305      690.6919202033612
0.032179909346355486      689.420386736674
0.0324098051544111        688.1665082873043
0.032639252491552244      686.9207344224466
0.03286843029245836       685.6830651421008
0.0330975181233935        684.4535004462672
0.03332669576210278       683.2320403349459
0.03355614277523119       682.0186848081363
0.033786038098215655      680.813433865839
0.034016348759356954      679.665352608391
0.03424620819605658       678.5547619963844
0.034475796445315066      677.4816620298191
0.03470529418235937       676.4460527086949
0.03493488229610333       675.4479340330123
0.035164741462093585      674.4873060027705
0.03539505171796626       673.5641686179704
0.035625967353597694      672.7112232597015
0.03585642834714083       671.9191332473315
0.036086616150743635      671.1878985808598
0.03631671286286018       670.5175192602869
