% Model:              brazing.mph
% Version:            COMSOL 5.3.0.223
% Date:               Oct 18 2018, 00:32
% Dimension:          1
% Nodes:              161
% Expressions:        1
% Description:        Line graph
% x                       Height
0                         314.0507511288058
1.9693985890610136E-4     314.0679370829756
3.9298030043864816E-4     314.0844636061813
5.884188308682271E-4      314.1003306984228
7.835557095112735E-4      314.1155383597003
9.786925881542028E-4      314.13008659001366
0.0011741311185834375     314.14397538936294
0.0013701715601154056     314.1572047577481
0.0015671114190207022     314.1697746951693
0.0017642608961497635     314.0948687605721
0.0019605081241513326     314.01399902517346
0.0021561515411346144     313.9271654889735
0.002351492352702621      313.83436815197217
0.0025468331642698894     313.73560701416955
0.0027424765812509564     313.6308820755654
0.0029387238092488436     313.5201933361601
0.0031358732863727766     313.4035407959533
0.0033326885608882563     313.26290302985467
0.0035286060983021257     313.1214497864154
0.0037239228519497995     312.97918106563566
0.003918938519653848      312.83609686751527
0.004113954187357973      312.69219719205444
0.004309270941005876      312.54748203925294
0.004505188478420127      312.401951409111
0.004702003752936137      312.2556053016285
0.004899138702461749      312.11458685040066
0.005095371599302965      311.97903666537354
0.005291000816927052      311.84895474654684
0.005486327495291825      311.72434109392077
0.005681654173656831      311.6051957074952
0.0058772833912816074     311.4915185872702
0.0060735162881239745     311.3833097332457
0.006270651237651189      311.28056914542185
0.006467582778148322      311.20549711288163
0.006663615013526554      311.14390916058017
0.006859045413116663      311.0958052885172
0.0070541741987231454     311.06118549669316
0.007249302984329781      311.0400497851077
0.007444733383920351      311.03239815376094
0.007640765619299351      311.0382306026529
0.007837697159797551      311.0575471317835
0.008034634474091872      311.060273299173
0.008230672405352359      311.0778600469664
0.008426108448549354      311.11030737516364
0.008621242851524007      311.1576152837648
0.008816377254498534      311.2197837727698
0.009011813297695145      311.2968128421787
0.009207851228955002      311.38870249199147
0.00940478854324844       311.49545272220803
0.00960192671152544       311.63316509658534
0.00979816278359587       311.7753442967372
0.009993795147248338      311.9219903226631
0.010189124956984269      312.0731031743634
0.010384454766719743      312.2286828518379
0.010580087130370853      312.38872935508664
0.010776323202439026      312.5532426841098
0.01097346137071288       312.7222228389071
0.011170281912174305      312.88519098786844
0.011366204645540166      313.0488463503067
0.011561526547508357      313.21318892622196
0.011756547339625332      313.37821871561414
0.011951568131742307      313.5439357184832
0.0121468900337105        313.7103399348292
0.012342812767076368      313.8774313646521
0.0125396333085378        314.04521000795205
0.012736771215691979      314.1725287315073
0.012933007030171178      314.2941084284429
0.013128639138602195      314.4099490987587
0.013323968694306592      314.52005074245494
0.013519298250011432      314.62441335953145
0.013714930358443784      314.7230369499882
0.0139111661729252        314.8159215138254
0.014108304080082462      314.90306705104285
0.014305241249097643      314.9076771251147
0.014501279037039759      314.9081202523015
0.014696714938233999      314.9043964326029
0.014891849199866372      314.89650566601915
0.015086983461498874      314.8844479525501
0.015282419362693495      314.8682232921959
0.01547845715063625       314.84783168495653
0.015675394319652317      314.8232731308318
0.015872325504405583      314.6699895072054
0.01606835738884011       314.51385070312756
0.016263787440706973      314.35485671859783
0.016458915880206496      314.19300755361667
0.016654044319705866      314.02830320818384
0.016849474371572262      313.86074368229936
0.017045506256006017      313.6903289759633
0.017242437440758204      313.51705908917563
0.01743957168037589       313.2724789941441
0.017635803876907424      313.0203218954546
0.01783143240066149       312.7605877931072
0.018026758388388308      312.49327668710214
0.01822208437611492       312.2183885774392
0.01841771289986836       311.93592346411845
0.018613945096398854      311.64588134713983
0.018811079336015085      311.3482622265034
0.019007894687321662      311.0456160889539
0.01920381230049143       310.74307062377795
0.019399129129200405      310.4406258309757
0.01959414487161704       310.13828171054695
0.01978916061403359       309.8360382624919
0.01998447744274231       309.53389548681037
0.020180395055911654      309.2318533835024
0.020377210407217645      308.9299119525682
0.020574360469106157      308.6579160347376
0.020770608273960874      308.395779439683
0.020966252262493188      308.14350216740445
0.021161593642948652      307.90108421790205
0.021356935023404883      307.6685255911757
0.021552579011939476      307.4458262872254
0.021748826816797996      307.2329863060511
0.021945976878691802      307.03000564765296
0.022142917141692885      306.87095934908723
0.022338957981867254      306.73247180312273
0.022534396907280062      306.61454300975936
0.02272953417907009       306.5171729689971
0.02292467145086023       306.44036168083596
0.02312011037627338       306.38410914527606
0.02331615121644832       306.34841536231727
0.023513091479450195      306.3332803319597
0.023710025135207962      306.3101180325807
0.02390605945730262       306.3093650551124
0.024101491924457957      306.33102139955474
0.024296622768016963      306.3750870659078
0.024491753611575823      306.4415620541715
0.02468718607873073       306.53044636434595
0.024883220400824673      306.64173999643106
0.025080154056581445      306.77544295042685
0.025277299572591536      306.95578671426665
0.025473542893039384      307.14611240375746
0.02566918243840792       307.34642001889915
0.025864519396400307      307.55670955969197
0.026059856354392216      307.7769810261358
0.026255495899759323      308.0072344182307
0.026451739220204794      308.24746973597655
0.026648884736211575      308.4976869793735
0.02684569473774919       308.772190555571
0.027041607073256636      309.04823393897266
0.027236918672681274      309.3258171295787
0.027431929210095855      309.604940127389
0.027626939747510428      309.8856029324037
0.027822251346935042      310.16780554462264
0.028018163682442445      310.45154796404586
0.028214973683980002      310.73683019067346
0.028412120943583204      311.0191211138721
0.028608365984047285      311.29354090049185
0.02880400723361381       311.5600895505329
0.02899934588786498       311.8187670639951
0.02919468454211669       312.06957344087857
0.029390325791684838      312.3125086811833
0.02958657083215161       312.5475727849091
0.029783718091758563      312.7747657520563
0.029980652759780888      312.9508981369265
0.030176688080480362      313.1222778895748
0.030372121537075924      313.28890501000126
0.03056725336547531       313.45077949820586
0.030762385193874833      313.6079013541886
